Wayne County Board of Elections Official Canvas by position,General Election on 11/4/2014,([cTown]=13),,,,,,,,,,,,,
Combo128,Text95,cPos,Text124,cLName,cboxParty,cboxTown,town,cDist,cVoteCount,cEmergencyCount,Text91,Text76,cBlanksVoidsCount,TotRow,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,12,Sodus,1,50,0,7,,0,57,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,12,Sodus,2,53,0,4,,0,57,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,12,Sodus,3,45,0,5,,0,50,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,12,Sodus,4,54,0,4,,0,58,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,12,Sodus,5,57,0,0,,0,57,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,12,Sodus,6,65,0,5,,0,70,
,,,,,,,,,324,0,25,,0,Text105:,349
,,,,UNDERVOTES,BLANKS/UNDERVOTES,13,Walworth,1,70,0,3,,0,73,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,13,Walworth,2,184,0,8,,0,192,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,13,Walworth,3,95,0,4,,0,99,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,13,Walworth,4,95,0,5,,0,100,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,13,Walworth,5,67,0,8,,0,75,
,,,,,,,,,511,0,28,,0,Text105:,539
,,,,UNDERVOTES,BLANKS/UNDERVOTES,14,Williamson,1,54,0,3,,0,57,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,14,Williamson,2,100,0,5,,0,105,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,14,Williamson,3,94,0,4,,0,98,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,14,Williamson,4,52,7,5,,0,64,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,14,Williamson,5,82,0,4,,0,86,
,,,,,,,,,382,7,21,,0,Text105:,410
,,,,UNDERVOTES,BLANKS/UNDERVOTES,15,Wolcott,1,48,0,5,,0,53,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,15,Wolcott,2,10,0,0,,0,10,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,15,Wolcott,3,43,0,1,,0,44,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,15,Wolcott,4,52,0,8,,0,60,
,,,,,,,,,153,0,14,,0,Text105:,167
,,,,,,,,,,,,,,Text81:,4647
Town Election,,,,,,,,,,,,,,,
,9,,,,,,,,,,,,,,
,,B09,COUNCILMAN 3 YR VACANCY   * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,,,,,
,,,,REED,REPUBLICAN,2,Butler,1,353,0,15,,0,368,
,,,,,,,,,353,0,15,,0,Text105:,368
,,,,,,,,,,,,,,Text81:,368
,,B10,COUNCILMAN 1 YR VACANCY   * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,,,,,
,,,,VANLAEKEN,REPUBLICAN,1,Arcadia,1,401,0,15,,0,416,
,,,,VANLAEKEN,REPUBLICAN,1,Arcadia,2,349,0,18,,0,367,
,,,,VANLAEKEN,REPUBLICAN,1,Arcadia,3,195,0,20,,0,215,
,,,,VANLAEKEN,REPUBLICAN,1,Arcadia,4,187,0,33,,0,220,
,,,,VANLAEKEN,REPUBLICAN,1,Arcadia,5,192,0,17,,0,209,
,,,,VANLAEKEN,REPUBLICAN,1,Arcadia,6,324,0,24,,0,348,
,,,,VANLAEKEN,REPUBLICAN,1,Arcadia,7,226,0,34,,0,260,
,,,,VANLAEKEN,REPUBLICAN,1,Arcadia,8,127,0,7,,0,134,
,,,,VANLAEKEN,REPUBLICAN,1,Arcadia,9,205,0,9,,0,214,
,,,,VANLAEKEN,REPUBLICAN,1,Arcadia,10,279,0,15,,0,294,
,,,,,,,,,2485,0,192,,0,Text105:,2677
,,,,DATES,REPUBLICAN,2,Butler,1,328,0,14,,0,342,
,,,,,,,,,328,0,14,,0,Text105:,342
,,,,,,,,,,,,,,Text81:,3019
,,C10,COUNCILMAN 1 YR VACANCY   * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,,,,,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,1,1,0,0,,0,1,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,2,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,3,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,4,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,5,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,6,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,7,1,0,0,,0,1,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,8,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,9,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,10,0,0,0,,0,0,
,,,,,,,,,2,0,0,,0,Text105:,2
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),2,Butler,1,0,0,0,,0,0,
,,,,,,,,,0,0,0,,0,Text105:,0
,,,,,,,,,,,,,,Text81:,2
,,D10,COUNCILMAN 1 YR VACANCY   * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,,,,,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,1,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,2,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,3,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,4,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,5,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,6,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,7,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,8,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,9,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,10,0,0,0,,0,0,
,,,,,,,,,0,0,0,,0,Text105:,0
,,,,OVERVOTES,VOIDS/OVERVOTES,2,Butler,1,0,0,0,,0,0,
,,,,,,,,,0,0,0,,0,Text105:,0
,,,,,,,,,,,,,,Text81:,0
,,E10,COUNCILMAN 1 YR VACANCY   * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,,,,,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,1,84,0,2,,0,86,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,2,104,0,7,,0,111,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,3,68,0,8,,0,76,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,4,45,0,6,,0,51,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,5,57,0,8,,0,65,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,6,118,0,13,,0,131,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,7,74,0,11,,0,85,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,8,56,0,4,,0,60,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,9,75,0,4,,0,79,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,10,89,0,11,,0,100,
,,,,,,,,,770,0,74,,0,Text105:,844
,,,,UNDERVOTES,BLANKS/UNDERVOTES,2,Butler,1,181,0,23,,0,204,
,,,,,,,,,181,0,23,,0,Text105:,204
,,,,,,,,,,,,,,Text81:,1048
,11,,,,,,,,,,,,,,
,,B11,SUPERINTENDENT OF HIGHWAYS 1 YR VACANCY   * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,,,,,
,,,,PULLEN,REPUBLICAN,1,Arcadia,1,406,0,15,,0,421,
,,,,PULLEN,REPUBLICAN,1,Arcadia,2,355,0,20,,0,375,
,,,,PULLEN,REPUBLICAN,1,Arcadia,3,194,0,21,,0,215,
,,,,PULLEN,REPUBLICAN,1,Arcadia,4,181,0,33,,0,214,
,,,,PULLEN,REPUBLICAN,1,Arcadia,5,186,0,19,,0,205,
,,,,PULLEN,REPUBLICAN,1,Arcadia,6,332,0,25,,0,357,
,,,,PULLEN,REPUBLICAN,1,Arcadia,7,224,0,32,,0,256,
,,,,PULLEN,REPUBLICAN,1,Arcadia,8,132,0,7,,0,139,
,,,,PULLEN,REPUBLICAN,1,Arcadia,9,208,0,10,,0,218,
,,,,PULLEN,REPUBLICAN,1,Arcadia,10,282,0,16,,0,298,
,,,,,,,,,2500,0,198,,0,Text105:,2698
,,,,,,,,,,,,,,Text81:,2698
,,C11,SUPERINTENDENT OF HIGHWAYS 1 YR VACANCY   * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,,,,,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,1,1,0,0,,0,1,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,2,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,3,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,4,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,5,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,6,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,7,1,0,0,,0,1,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,8,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,9,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,10,0,0,0,,0,0,
,,,,,,,,,2,0,0,,0,Text105:,2
,,,,,,,,,,,,,,Text81:,2
,,D11,SUPERINTENDENT OF HIGHWAYS 1 YR VACANCY   * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,,,,,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,1,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,2,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,3,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,4,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,5,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,6,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,7,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,8,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,9,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,10,0,0,0,,0,0,
,,,,,,,,,0,0,0,,0,Text105:,0
,,,,,,,,,,,,,,Text81:,0
,,E11,SUPERINTENDENT OF HIGHWAYS 1 YR VACANCY   * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,,,,,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,1,79,0,2,,0,81,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,2,98,0,5,,0,103,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,3,69,0,7,,0,76,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,4,51,0,6,,0,57,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,5,63,0,6,,0,69,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,6,110,0,12,,0,122,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,7,76,0,13,,0,89,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,8,51,0,4,,0,55,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,9,72,0,3,,0,75,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,10,86,0,10,,0,96,
,,,,,,,,,755,0,68,,0,Text105:,823
,,,,,,,,,,,,,,Text81:,823
,9,,,,,,,,,,,,,,
,,A09,TOWN JUSTICE   * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,,,,,
,,,,MILLER,DEMOCRATIC,1,Arcadia,1,264,0,11,,0,275,
,,,,MILLER,DEMOCRATIC,1,Arcadia,2,285,0,15,,0,300,
,,,,MILLER,DEMOCRATIC,1,Arcadia,3,201,0,20,,0,221,
,,,,MILLER,DEMOCRATIC,1,Arcadia,4,177,0,26,,0,203,
,,,,MILLER,DEMOCRATIC,1,Arcadia,5,187,0,18,,0,205,
,,,,MILLER,DEMOCRATIC,1,Arcadia,6,288,0,19,,0,307,
,,,,MILLER,DEMOCRATIC,1,Arcadia,7,211,0,30,,0,241,
,,,,MILLER,DEMOCRATIC,1,Arcadia,8,137,0,8,,0,145,
,,,,MILLER,DEMOCRATIC,1,Arcadia,9,192,0,7,,0,199,
,,,,MILLER,DEMOCRATIC,1,Arcadia,10,213,0,16,,0,229,
,,,,,,,,,2155,0,170,,0,Text105:,2325
,,,,SALMON,DEMOCRATIC,3,Galen,1,73,0,2,,0,75,
,,,,SALMON,DEMOCRATIC,3,Galen,2,87,0,5,,0,92,
,,,,SALMON,DEMOCRATIC,3,Galen,3,130,0,6,,0,136,
,,,,SALMON,DEMOCRATIC,3,Galen,4,119,0,4,,0,123,
,,,,,,,,,409,0,17,,0,Text105:,426
,,,,,,,,,,,,,,Text81:,2751
,,B09,TOWN JUSTICE   * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,,,,,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,1,2,0,0,,0,2,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,2,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,3,2,0,0,,0,2,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,4,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,5,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,6,2,0,0,,0,2,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,7,1,0,0,,0,1,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,8,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,9,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),1,Arcadia,10,2,0,0,,0,2,
,,,,,,,,,9,0,0,,0,Text105:,9
,,,,DELPERDANGE,REPUBLICAN,3,Galen,1,143,0,6,,0,149,
,,,,DELPERDANGE,REPUBLICAN,3,Galen,2,140,0,7,,0,147,
,,,,DELPERDANGE,REPUBLICAN,3,Galen,3,116,0,11,,0,127,
,,,,DELPERDANGE,REPUBLICAN,3,Galen,4,76,0,5,,0,81,
,,,,,,,,,475,0,29,,0,Text105:,504
,,,,BOWERS,REPUBLICAN,6,Macedon,1,333,0,19,,0,352,
,,,,BOWERS,REPUBLICAN,6,Macedon,2,512,0,12,,0,524,
,,,,BOWERS,REPUBLICAN,6,Macedon,3,448,0,25,,0,473,
,,,,BOWERS,REPUBLICAN,6,Macedon,4,319,0,10,,0,329,
,,,,BOWERS,REPUBLICAN,6,Macedon,5,319,0,13,,0,332,
,,,,,,,,,1931,0,79,,0,Text105:,2010
,,,,UNTERBORN,REPUBLICAN,9,Palmyra,1,217,0,10,,0,227,
,,,,UNTERBORN,REPUBLICAN,9,Palmyra,2,233,0,10,,0,243,
,,,,UNTERBORN,REPUBLICAN,9,Palmyra,3,182,0,6,,0,188,
,,,,UNTERBORN,REPUBLICAN,9,Palmyra,4,303,0,15,,0,318,
,,,,UNTERBORN,REPUBLICAN,9,Palmyra,5,310,0,12,,0,322,
,,,,UNTERBORN,REPUBLICAN,9,Palmyra,6,238,0,10,,0,248,
,,,,,,,,,1483,0,63,,0,Text105:,1546
,,,,MAJCHRZAK,REPUBLICAN,13,Walworth,1,354,0,10,,0,364,
,,,,MAJCHRZAK,REPUBLICAN,13,Walworth,2,668,0,19,,0,687,
,,,,MAJCHRZAK,REPUBLICAN,13,Walworth,3,464,0,13,,0,477,
,,,,MAJCHRZAK,REPUBLICAN,13,Walworth,4,332,0,8,,0,340,
,,,,MAJCHRZAK,REPUBLICAN,13,Walworth,5,333,0,26,,0,359,
,,,,,,,,,2151,0,76,,0,Text105:,2227
,,,,,,,,,,,,,,Text81:,6296
,,C09,TOWN JUSTICE   * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,,,,,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,1,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,2,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,3,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,4,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,5,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,6,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,7,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,8,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,9,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,1,Arcadia,10,0,0,0,,0,0,
,,,,,,,,,0,0,0,,0,Text105:,0
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),3,Galen,1,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),3,Galen,2,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),3,Galen,3,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),3,Galen,4,0,0,0,,0,0,
,,,,,,,,,0,0,0,,0,Text105:,0
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),6,Macedon,1,2,0,0,,0,2,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),6,Macedon,2,4,0,0,,0,4,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),6,Macedon,3,3,0,0,,0,3,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),6,Macedon,4,3,0,0,,0,3,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),6,Macedon,5,3,0,0,,0,3,
,,,,,,,,,15,0,0,,0,Text105:,15
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),13,Walworth,1,3,0,0,,0,3,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),13,Walworth,2,3,0,0,,0,3,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),13,Walworth,3,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),13,Walworth,4,1,0,0,,0,1,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),13,Walworth,5,1,0,0,,0,1,
,,,,,,,,,8,0,0,,0,Text105:,8
,,,,,,,,,,,,,,Text81:,23
,,D09,TOWN JUSTICE   * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,,,,,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,1,220,0,6,,0,226,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,2,168,0,10,,0,178,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,3,60,0,8,,0,68,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,4,55,0,13,,0,68,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,5,62,0,7,,0,69,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,6,152,0,18,,0,170,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,7,89,0,15,,0,104,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,8,46,0,3,,0,49,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,9,88,0,6,,0,94,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,1,Arcadia,10,153,0,10,,0,163,
,,,,,,,,,1093,0,96,,0,Text105:,1189
,,,,OVERVOTES,VOIDS/OVERVOTES,3,Galen,1,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,3,Galen,2,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,3,Galen,3,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,3,Galen,4,0,0,0,,0,0,
,,,,,,,,,0,0,0,,0,Text105:,0
,,,,OVERVOTES,VOIDS/OVERVOTES,6,Macedon,1,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,6,Macedon,2,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,6,Macedon,3,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,6,Macedon,4,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,6,Macedon,5,0,0,0,,0,0,
,,,,,,,,,0,0,0,,0,Text105:,0
,,,,OVERVOTES,VOIDS/OVERVOTES,13,Walworth,1,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,13,Walworth,2,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,13,Walworth,3,0,0,0,,0,0,
,,,,OVERVOTES,VOIDS/OVERVOTES,13,Walworth,4,0,0,1,,0,1,
,,,,OVERVOTES,VOIDS/OVERVOTES,13,Walworth,5,0,0,0,,0,0,
,,,,,,,,,0,0,1,,0,Text105:,1
,,,,,,,,,,,,,,Text81:,1190
,,E09,COUNCILMAN 1 YR VACANCY   * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,,,,,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,3,Galen,1,13,0,2,,0,15,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,3,Galen,2,13,0,1,,0,14,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,3,Galen,3,17,0,3,,0,20,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,3,Galen,4,18,0,1,,0,19,
,,,,,,,,,61,0,7,,0,Text105:,68
,,,,UNDERVOTES,BLANKS/UNDERVOTES,6,Macedon,1,98,0,7,,0,105,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,6,Macedon,2,153,0,3,,0,156,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,6,Macedon,3,118,0,15,,0,133,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,6,Macedon,4,87,0,6,,0,93,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,6,Macedon,5,112,0,7,,0,119,
,,,,,,,,,568,0,38,,0,Text105:,606
,,,,UNDERVOTES,BLANKS/UNDERVOTES,13,Walworth,1,98,0,5,,0,103,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,13,Walworth,2,245,0,9,,0,254,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,13,Walworth,3,128,0,6,,0,134,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,13,Walworth,4,113,0,6,,0,119,
,,,,UNDERVOTES,BLANKS/UNDERVOTES,13,Walworth,5,95,0,8,,0,103,
,,,,,,,,,679,0,34,,0,Text105:,713
,,,,,,,,,,,,,,Text81:,1387
,,G09,TOWN CLERK 1 YR VACANCY   * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,,,,,
,,,,UNTERBORN,PALMYRA FIRST,9,Palmyra,1,32,0,3,,0,35,
,,,,UNTERBORN,PALMYRA FIRST,9,Palmyra,2,32,0,4,,0,36,
,,,,UNTERBORN,PALMYRA FIRST,9,Palmyra,3,23,0,2,,0,25,
,,,,UNTERBORN,PALMYRA FIRST,9,Palmyra,4,29,0,0,,0,29,
,,,,UNTERBORN,PALMYRA FIRST,9,Palmyra,5,30,0,2,,0,32,
,,,,UNTERBORN,PALMYRA FIRST,9,Palmyra,6,17,0,3,,0,20,
,,,,,,,,,163,0,14,,0,Text105:,177
,,,,,,,,,,,,,,Text81:,177
,,H09,TOWN CLERK 1 YR VACANCY   * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,,,,,,,,,,,,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),9,Palmyra,1,1,0,0,,0,1,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),9,Palmyra,2,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),9,Palmyra,3,4,0,0,,0,4,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),9,Palmyra,4,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),9,Palmyra,5,0,0,0,,0,0,
,,,,SCATTERINGS,SCATTERINGS(WRITE-INS),9,Palmyra,6,0,0,0,,0,0,
,,,,,,,,,5,0,0,,0,Text105:,5
,,,,,,,,,,,,,,Text81:,5
