election,contest,recap_csv_url,ed_csv_url,recap_pdf_url,ed_pdf_url,manual_pdf_url
"GENERAL - NOVEMBER 8, 2022",New York State Senator 28th Senatorial District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900028New%20York%20State%20Senator%2028th%20Senatorial%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900028New%20York%20State%20Senator%2028th%20Senatorial%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900028New%20York%20State%20Senator%2028th%20Senatorial%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900028New%20York%20State%20Senator%2028th%20Senatorial%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",New York State Senator 29th Senatorial District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900029New%20York%20State%20Senator%2029th%20Senatorial%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900029New%20York%20State%20Senator%2029th%20Senatorial%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900029New%20York%20State%20Senator%2029th%20Senatorial%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900029New%20York%20State%20Senator%2029th%20Senatorial%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",New York State Senator 30th Senatorial District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900030New%20York%20State%20Senator%2030th%20Senatorial%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900030New%20York%20State%20Senator%2030th%20Senatorial%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900030New%20York%20State%20Senator%2030th%20Senatorial%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900030New%20York%20State%20Senator%2030th%20Senatorial%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",New York State Senator 31st Senatorial District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900031New%20York%20State%20Senator%2031st%20Senatorial%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900031New%20York%20State%20Senator%2031st%20Senatorial%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900031New%20York%20State%20Senator%2031st%20Senatorial%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900031New%20York%20State%20Senator%2031st%20Senatorial%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",New York State Senator 47th Senatorial District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900047New%20York%20State%20Senator%2047th%20Senatorial%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900047New%20York%20State%20Senator%2047th%20Senatorial%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900047New%20York%20State%20Senator%2047th%20Senatorial%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900047New%20York%20State%20Senator%2047th%20Senatorial%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",New York State Senator 59th Senatorial District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900059New%20York%20State%20Senator%2059th%20Senatorial%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900059New%20York%20State%20Senator%2059th%20Senatorial%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900059New%20York%20State%20Senator%2059th%20Senatorial%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00101900059New%20York%20State%20Senator%2059th%20Senatorial%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",New York Member of the Assembly 61st Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000061New%20York%20Member%20of%20the%20Assembly%2061st%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000061New%20York%20Member%20of%20the%20Assembly%2061st%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000061New%20York%20Member%20of%20the%20Assembly%2061st%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000061New%20York%20Member%20of%20the%20Assembly%2061st%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",New York Member of the Assembly 65th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000065New%20York%20Member%20of%20the%20Assembly%2065th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000065New%20York%20Member%20of%20the%20Assembly%2065th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000065New%20York%20Member%20of%20the%20Assembly%2065th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000065New%20York%20Member%20of%20the%20Assembly%2065th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",New York Member of the Assembly 66th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000066New%20York%20Member%20of%20the%20Assembly%2066th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000066New%20York%20Member%20of%20the%20Assembly%2066th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000066New%20York%20Member%20of%20the%20Assembly%2066th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000066New%20York%20Member%20of%20the%20Assembly%2066th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",New York Member of the Assembly 67th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000067New%20York%20Member%20of%20the%20Assembly%2067th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000067New%20York%20Member%20of%20the%20Assembly%2067th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000067New%20York%20Member%20of%20the%20Assembly%2067th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000067New%20York%20Member%20of%20the%20Assembly%2067th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",New York Member of the Assembly 68th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000068New%20York%20Member%20of%20the%20Assembly%2068th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000068New%20York%20Member%20of%20the%20Assembly%2068th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000068New%20York%20Member%20of%20the%20Assembly%2068th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000068New%20York%20Member%20of%20the%20Assembly%2068th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",New York Member of the Assembly 69th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000069New%20York%20Member%20of%20the%20Assembly%2069th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000069New%20York%20Member%20of%20the%20Assembly%2069th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000069New%20York%20Member%20of%20the%20Assembly%2069th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000069New%20York%20Member%20of%20the%20Assembly%2069th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",New York Member of the Assembly 70th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000070New%20York%20Member%20of%20the%20Assembly%2070th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000070New%20York%20Member%20of%20the%20Assembly%2070th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000070New%20York%20Member%20of%20the%20Assembly%2070th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000070New%20York%20Member%20of%20the%20Assembly%2070th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",New York Member of the Assembly 71st Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000071New%20York%20Member%20of%20the%20Assembly%2071st%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000071New%20York%20Member%20of%20the%20Assembly%2071st%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000071New%20York%20Member%20of%20the%20Assembly%2071st%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000071New%20York%20Member%20of%20the%20Assembly%2071st%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",New York Member of the Assembly 72nd Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000072New%20York%20Member%20of%20the%20Assembly%2072nd%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000072New%20York%20Member%20of%20the%20Assembly%2072nd%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000072New%20York%20Member%20of%20the%20Assembly%2072nd%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000072New%20York%20Member%20of%20the%20Assembly%2072nd%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",New York Member of the Assembly 73rd Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000073New%20York%20Member%20of%20the%20Assembly%2073rd%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000073New%20York%20Member%20of%20the%20Assembly%2073rd%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000073New%20York%20Member%20of%20the%20Assembly%2073rd%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000073New%20York%20Member%20of%20the%20Assembly%2073rd%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",New York Member of the Assembly 74th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000074New%20York%20Member%20of%20the%20Assembly%2074th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000074New%20York%20Member%20of%20the%20Assembly%2074th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000074New%20York%20Member%20of%20the%20Assembly%2074th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000074New%20York%20Member%20of%20the%20Assembly%2074th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",New York Member of the Assembly 75th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000075New%20York%20Member%20of%20the%20Assembly%2075th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000075New%20York%20Member%20of%20the%20Assembly%2075th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000075New%20York%20Member%20of%20the%20Assembly%2075th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00102000075New%20York%20Member%20of%20the%20Assembly%2075th%20Assembly%20District%20EDLevel.pdf,
