Contest,Candidate Issue,Party,District Name,Affidavit Votes,Absentee Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jeffrey M. Cox (M),DM1,"Town of Plattsburgh 4 ",0,3,0,2,5,1.23
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jeffrey M. Cox (M),DM1,"Town of Plattsburgh 5 ",0,2,0,3,5,1.64
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jeffrey M. Cox (M),DM1,"Town of Plattsburgh 6 ",0,3,0,1,4,0.44
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jeffrey M. Cox (M),DM1,"Town of Plattsburgh 7 ",0,3,0,1,4,1.15
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jeffrey M. Cox (M),DM1,"Town of Saranac 1 ",0,2,0,1,3,0.68
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jeffrey M. Cox (M),DM1,"Town of Saranac 2 ",0,0,0,1,1,0.41
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jeffrey M. Cox (M),DM1,"Town of Saranac 3 ",0,0,0,1,1,0.48
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jeffrey M. Cox (M),DM1,"Town of Schuyler Falls 1 ",0,2,0,0,2,1.26
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jeffrey M. Cox (M),DM1,"Town of Schuyler Falls 2 ",0,4,0,4,8,1.77
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Jeffrey M. Cox (M),DM1,"Town of Schuyler Falls 3 ",0,2,0,1,3,0.81
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"City of Plattsburgh Ward 1 1 ",0,10,0,1,11,6.18
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"City of Plattsburgh Ward 1 2 ",0,92,0,25,117,9.45
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"City of Plattsburgh Ward 1 3 ",0,3,0,0,3,8.33
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"City of Plattsburgh Ward 2 1 ",0,23,0,10,33,8.48
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"City of Plattsburgh Ward 2 2 ",0,9,0,5,14,5.71
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"City of Plattsburgh Ward 3 1 ",0,40,0,11,51,9.29
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"City of Plattsburgh Ward 3 2 ",0,51,0,23,74,8.75
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"City of Plattsburgh Ward 4 1 ",0,46,0,25,71,8.81
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"City of Plattsburgh Ward 4 2 ",0,58,0,18,76,9.51
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"City of Plattsburgh Ward 5 1 ",0,33,0,11,44,7.91
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"City of Plattsburgh Ward 5 2 ",0,52,0,16,68,8.46
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"City of Plattsburgh Ward 6 1 ",0,44,0,11,55,8.15
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"City of Plattsburgh Ward 6 2 ",0,9,0,7,16,4.88
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Altona 1 ",0,16,0,8,24,5.78
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of AuSable 1 ",0,12,0,9,21,8.43
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of AuSable 2 ",0,17,0,6,23,8.65
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Beekmantown 1 ",0,21,0,15,36,9.94
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Beekmantown 2 ",0,23,0,6,29,9.54
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Beekmantown 3 ",0,64,0,16,80,10.70
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Beekmantown 4 ",0,28,0,13,41,10.65
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Black Brook 1 ",0,23,0,6,29,10.78
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Black Brook 2 ",0,5,0,3,8,8.33
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Champlain 1 ",0,28,0,7,35,9.07
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Champlain 2 ",0,35,0,10,45,8.51
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Champlain 3 ",0,33,0,5,38,8.52
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Chazy 1 ",0,43,0,8,51,10.02
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Chazy 2 ",0,31,0,5,36,8.18
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Clinton 1 ",0,9,0,2,11,10.48
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Dannemora 1 ",0,4,0,3,7,8.75
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Dannemora 2 ",0,10,0,3,13,10.32
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Dannemora 3 ",0,15,0,7,22,11.96
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Ellenburg 1 ",0,32,0,8,40,11.27
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Mooers 1 ",0,14,0,6,20,5.97
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Mooers 2 ",0,15,0,0,15,10.71
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Peru 1 ",0,26,0,6,32,8.58
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Peru 2 ",0,41,0,9,50,9.16
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Peru 3 ",0,13,0,1,14,7.04
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Peru 4 ",0,46,0,7,53,9.85
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Plattsburgh 1 ",0,25,0,7,32,8.58
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Plattsburgh 2 ",0,43,0,9,52,10.81
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Plattsburgh 3 ",0,36,0,26,62,9.42
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Plattsburgh 4 ",0,37,0,4,41,10.12
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Plattsburgh 5 ",0,15,0,11,26,8.52
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Plattsburgh 6 ",0,72,0,18,90,10.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Plattsburgh 7 ",0,24,0,2,26,7.49
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Saranac 1 ",0,37,0,6,43,9.82
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Saranac 2 ",0,15,0,4,19,7.72
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Saranac 3 ",0,13,0,6,19,9.13
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Schuyler Falls 1 ",0,15,0,0,15,9.43
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Schuyler Falls 2 ",0,28,0,5,33,7.30
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,June F. O'Neill (F),DM3,"Town of Schuyler Falls 3 ",0,33,0,3,36,9.70
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"City of Plattsburgh Ward 1 1 ",0,6,0,1,7,3.93
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"City of Plattsburgh Ward 1 2 ",0,85,0,25,110,8.89
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"City of Plattsburgh Ward 1 3 ",0,1,0,0,1,2.78
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"City of Plattsburgh Ward 2 1 ",0,22,0,7,29,7.46
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"City of Plattsburgh Ward 2 2 ",0,8,0,5,13,5.31
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"City of Plattsburgh Ward 3 1 ",0,40,0,9,49,8.93
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"City of Plattsburgh Ward 3 2 ",0,40,0,18,58,6.86
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"City of Plattsburgh Ward 4 1 ",0,41,0,19,60,7.44
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"City of Plattsburgh Ward 4 2 ",0,50,0,17,67,8.39
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"City of Plattsburgh Ward 5 1 ",0,24,0,11,35,6.29
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"City of Plattsburgh Ward 5 2 ",0,49,0,14,63,7.84
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"City of Plattsburgh Ward 6 1 ",0,37,0,8,45,6.67
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"City of Plattsburgh Ward 6 2 ",0,6,0,5,11,3.35
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Altona 1 ",0,14,0,9,23,5.54
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of AuSable 1 ",0,10,0,7,17,6.83
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of AuSable 2 ",0,18,0,4,22,8.27
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Beekmantown 1 ",0,19,0,12,31,8.56
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Beekmantown 2 ",0,19,0,3,22,7.24
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Beekmantown 3 ",0,56,0,20,76,10.16
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Beekmantown 4 ",0,28,0,12,40,10.39
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Black Brook 1 ",0,24,0,6,30,11.15
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Black Brook 2 ",0,5,0,4,9,9.38
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Champlain 1 ",0,31,0,8,39,10.10
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Champlain 2 ",0,36,0,9,45,8.51
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Champlain 3 ",0,32,0,4,36,8.07
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Chazy 1 ",0,40,0,7,47,9.23
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Chazy 2 ",0,20,0,7,27,6.14
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Clinton 1 ",0,6,0,0,6,5.71
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Dannemora 1 ",0,4,0,4,8,10.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Dannemora 2 ",0,8,0,3,11,8.73
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Dannemora 3 ",0,12,0,3,15,8.15
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Ellenburg 1 ",0,27,0,3,30,8.45
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Mooers 1 ",0,16,0,7,23,6.87
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Mooers 2 ",0,15,0,0,15,10.71
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Peru 1 ",0,26,0,6,32,8.58
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Peru 2 ",0,28,0,3,31,5.68
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Peru 3 ",0,11,0,2,13,6.53
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Peru 4 ",0,38,0,6,44,8.18
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Plattsburgh 1 ",0,20,0,6,26,6.97
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Plattsburgh 2 ",0,38,0,7,45,9.36
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Plattsburgh 3 ",0,34,0,20,54,8.21
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Plattsburgh 4 ",0,30,0,6,36,8.89
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Plattsburgh 5 ",0,9,0,6,15,4.92
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Plattsburgh 6 ",0,62,0,13,75,8.33
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Plattsburgh 7 ",0,22,0,1,23,6.63
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Saranac 1 ",0,33,0,5,38,8.68
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Saranac 2 ",0,16,0,6,22,8.94
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Saranac 3 ",0,11,0,4,15,7.21
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Schuyler Falls 1 ",0,10,0,2,12,7.55
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Schuyler Falls 2 ",0,24,0,9,33,7.30
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Ronald P. McDougall (M),DM3,"Town of Schuyler Falls 3 ",0,31,0,0,31,8.36
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"City of Plattsburgh Ward 1 1 ",0,10,0,1,11,6.18
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"City of Plattsburgh Ward 1 2 ",0,92,0,24,116,9.37
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"City of Plattsburgh Ward 1 3 ",0,3,0,0,3,8.33
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"City of Plattsburgh Ward 2 1 ",0,22,0,7,29,7.46
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"City of Plattsburgh Ward 2 2 ",0,9,0,4,13,5.31
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"City of Plattsburgh Ward 3 1 ",0,35,0,6,41,7.47
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"City of Plattsburgh Ward 3 2 ",0,52,0,25,77,9.10
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"City of Plattsburgh Ward 4 1 ",0,41,0,23,64,7.94
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"City of Plattsburgh Ward 4 2 ",0,57,0,19,76,9.51
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"City of Plattsburgh Ward 5 1 ",0,27,0,10,37,6.65
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"City of Plattsburgh Ward 5 2 ",0,52,0,15,67,8.33
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"City of Plattsburgh Ward 6 1 ",0,45,0,8,53,7.85
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"City of Plattsburgh Ward 6 2 ",0,11,0,10,21,6.40
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Altona 1 ",0,19,0,9,28,6.75
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of AuSable 1 ",0,11,0,8,19,7.63
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of AuSable 2 ",0,18,0,4,22,8.27
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Beekmantown 1 ",0,16,0,16,32,8.84
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Beekmantown 2 ",0,22,0,4,26,8.55
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Beekmantown 3 ",0,58,0,17,75,10.03
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Beekmantown 4 ",0,30,0,12,42,10.91
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Black Brook 1 ",0,25,0,6,31,11.52
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Black Brook 2 ",0,4,0,3,7,7.29
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Champlain 1 ",0,25,0,7,32,8.29
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Champlain 2 ",0,36,0,11,47,8.88
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Champlain 3 ",0,31,0,6,37,8.30
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Chazy 1 ",0,45,0,8,53,10.41
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Chazy 2 ",0,21,0,7,28,6.36
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Clinton 1 ",0,5,0,0,5,4.76
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Dannemora 1 ",0,4,0,4,8,10.00
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Dannemora 2 ",0,10,0,2,12,9.52
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Dannemora 3 ",0,13,0,5,18,9.78
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Ellenburg 1 ",0,27,0,4,31,8.73
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Mooers 1 ",0,19,0,8,27,8.06
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Mooers 2 ",0,15,0,0,15,10.71
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Peru 1 ",0,30,0,6,36,9.65
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Peru 2 ",0,33,0,4,37,6.78
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Peru 3 ",0,17,0,1,18,9.05
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Peru 4 ",0,42,0,4,46,8.55
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Plattsburgh 1 ",0,23,0,4,27,7.24
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Plattsburgh 2 ",0,41,0,5,46,9.56
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Plattsburgh 3 ",0,30,0,28,58,8.81
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Plattsburgh 4 ",0,29,0,4,33,8.15
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Plattsburgh 5 ",0,15,0,8,23,7.54
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Plattsburgh 6 ",0,70,0,15,85,9.44
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Plattsburgh 7 ",0,23,0,2,25,7.20
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Saranac 1 ",0,34,0,6,40,9.13
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Saranac 2 ",0,14,0,8,22,8.94
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Saranac 3 ",0,16,0,3,19,9.13
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Schuyler Falls 1 ",0,10,0,1,11,6.92
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Schuyler Falls 2 ",0,31,0,6,37,8.19
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Lynne C. Boecher (F),DM3,"Town of Schuyler Falls 3 ",0,33,0,3,36,9.70
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Michael J. Zagrobelny (M),DM3,"City of Plattsburgh Ward 1 1 ",0,7,0,1,8,4.49
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Michael J. Zagrobelny (M),DM3,"City of Plattsburgh Ward 1 2 ",0,87,0,23,110,8.89
DELEGATES TO NATIONAL CONVENTION 21st Congressional District,Michael J. Zagrobelny (M),DM3,"City of Plattsburgh Ward 1 3 ",0,1,0,0,1,2.78
